,title,artist,album,uri,year,acousticness,danceability,key,energy,instrumentalness,liveness,loudness,audio_mode,speechiness,tempo,valence,duration_ms,time_signature,song_popularity
509,Grey Hood,DIVE,Grey Hood,spotify:track:1ogH837TH1EkUCOmEMg7gH,2023,0.135,0.731,8,0.816,0.0,0.149,-2.73,1,0.0653,179.897,0.704,200754,4,20
510,Nemesis,Mozzy,Nemesis,spotify:track:7KeLAE9mYMxgChZyQZwdk1,2023,0.596,0.648,8,0.388,3.91e-05,0.178,-7.781,0,0.0314,142.002,0.2,178000,4,19
511,Astronaut,RYU SEOKWON,Astronaut,spotify:track:6P6VlyrUI9VY7tPkqsHAYt,2023,0.523,0.609,10,0.536,7.75e-05,0.0973,-7.309,1,0.03,155.919,0.433,340769,4,17
512,The Letter: You,Legend Choi,The Letter: You,spotify:track:6PDNdqNdDIq8zr9BDifsWW,2023,0.917,0.518,3,0.238,4.73e-06,0.125,-8.228,0,0.0351,132.508,0.211,230840,4,13
513,Only One,Kiik,Only One,spotify:track:0Un3kqZvQ77N6YzGc5TzkG,2023,0.79,0.688,6,0.515,0.171,0.389,-11.112,1,0.0506,84.027,0.339,103571,4,24
514,돌아올지도 모르니,Gureum,요조신사 마초숙녀 (Original Webtoon Soundtrack) Pt. 26,spotify:track:09rB3mnutNJbSxvEYfAS5o,2023,0.74,0.497,8,0.456,0.0,0.106,-3.702,1,0.0302,135.302,0.29,208224,4,28
515,FIRST LOVE,HANEUM,FIRST LOVE,spotify:track:3kXjd03dmE6r2s5MCmtTFx,2023,0.849,0.435,1,0.361,0.0,0.151,-7.599,1,0.0375,106.389,0.584,205893,3,33
516,Maybe love,Yeon Kyoo Seong,Maybe love,spotify:track:1ow6qHeSg7382hX3n8OXdE,2023,0.706,0.384,10,0.592,0.0,0.342,-3.575,1,0.0292,134.837,0.388,208593,4,32
517,Square Eyes,RalRal,Square Eyes,spotify:track:3XEvPo3jlEuWLrL7XEqxNc,2023,0.0333,0.816,4,0.736,0.805,0.101,-5.487,0,0.0503,128.006,0.48,127500,3,39
518,"Boyhood (Feat. VVON, DANA)",JOPH,Ones left behind,spotify:track:4mjHZGcLuttpM6upxu35mP,2023,0.148,0.646,7,0.521,0.0,0.128,-6.375,1,0.046,77.05,0.24,178283,4,40
519,Chang-Dong Waltzes (Feat. 가윤),Colors of Summer,Finland Papa OST,spotify:track:1CYlGKtpwfD3OZWHiWl3hs,2023,0.904,0.761,0,0.11,0.0,0.0869,-12.543,1,0.0463,129.998,0.429,175318,3,14
520,I’m Down (Feat. bren),Posadic,I’m Down (Feat. bren),spotify:track:7imtBc6UIshHaHlqgNjaA4,2023,0.111,0.754,5,0.688,0.000931,0.172,-5.691,0,0.0697,100.017,0.881,185400,4,20
521,Hello,BAEKHYUN,Romantic Doctor 3 OST Part.1,spotify:track:6Me6uD7KrQ2fS8U8wCiMDY,2023,0.86,0.347,6,0.381,0.0,0.104,-6.269,1,0.0276,133.896,0.199,230106,4,58
522,Take me back in time,SOYOU,"Joseon Attorney (Original Television Soundtrack, Pt. 4)",spotify:track:14uFap7YGvJau9WdPnNbs3,2023,0.326,0.499,0,0.582,0.0,0.197,-6.828,1,0.0456,136.144,0.281,275250,3,35
523,Bad Girls,Jimmy Brown,Bad Girls,spotify:track:0adySBJEfMd5xAWkzEOVTb,2023,0.629,0.644,10,0.426,1.01e-06,0.12,-11.691,1,0.0633,141.883,0.477,198169,4,38
524,Stigma Effect (Original Webtoon Soundtrack)Pt.1 - Do You Love Me Just Like Me?,Choco And Vanilla,Stigma Effect (Original Webtoon Soundtrack)Pt.1 - Do You Love Me Just Like Me?,spotify:track:2GVt6mnbR93GbBNnUYuM7Z,2023,0.925,0.42,3,0.432,0.000542,0.276,-7.329,0,0.07,207.03,0.319,176997,3,29
525,Wave,OWLER,Frequency,spotify:track:6wtAobW6UNEQP1THN6lU0w,2023,0.238,0.637,10,0.697,0.0,0.119,-4.763,1,0.0544,89.929,0.642,120000,4,16
526,Love at first sight,1%,Love at first sight,spotify:track:3HUP7hO2cvR63wPiQAYh4b,2023,0.566,0.688,5,0.47,0.0,0.0559,-5.209,1,0.0316,134.777,0.388,183738,3,14
527,Free Talk (feat. Nucksal),onieun,Free Talk (feat. Nucksal),spotify:track:3HtcGexaJfpk1iHGtNsV8N,2023,0.52,0.619,5,0.789,0.0,0.0976,-5.494,0,0.181,87.983,0.673,186340,4,13
528,grandma,nijuu,mother tongue,spotify:track:5zNOL2fSejhFBu0x5eADY2,2023,0.656,0.672,6,0.538,0.0,0.0852,-6.052,1,0.031,109.98,0.363,176750,4,17
529,Love And Equability,찰리빈웍스,Love And Equability,spotify:track:5SY8jqrYlXPEHzjByJVAcL,2023,0.657,0.571,10,0.604,4.13e-06,0.108,-3.751,1,0.0259,74.995,0.276,248200,4,16
530,We All In This Together,eAeon,We are that somebody,spotify:track:1lwCnxrgwEN66YHjVeyPn7,2023,0.137,0.606,5,0.553,1.4e-06,0.0665,-6.193,0,0.0276,97.482,0.242,225787,3,14
531,DIRTY ROOM,Snake Chicken Soup,補陽,spotify:track:7n6HfJNvGl7q4Zgn0JMk9C,2023,0.00347,0.368,9,0.966,0.618,0.0897,-4.073,1,0.165,75.976,0.282,193422,4,19
532,Say you Love me,Moon Heewon,Say you Love me,spotify:track:5oUI5gjBkuHcIn7X1E6yHz,2023,0.506,0.752,3,0.692,0.0,0.19,-2.687,1,0.0513,105.063,0.515,207747,4,17
533,THE BLUE,Soopia,THE BLUE,spotify:track:3MTvntVAyy2JmRFilA5eWv,2023,0.0888,0.596,1,0.721,0.0,0.114,-5.089,1,0.0506,133.892,0.446,200333,4,22
534,Yooou (Feat. BIG Naughty),PARK HYEON JIN,Yooou (Feat. BIG Naughty),spotify:track:2iQ77ftQFhdxyBt1DET8Xf,2023,0.176,0.694,0,0.491,0.0,0.114,-7.671,1,0.0409,119.94,0.361,244120,3,43
535,Tantara,iKON,TAKE OFF,spotify:track:07yTrKM5LJmKFfLyASA7O8,2023,0.0109,0.717,6,0.775,0.0,0.0561,-3.753,1,0.154,99.97,0.619,167533,4,60
536,TTM,B.I,TTM,spotify:track:0lLvhNSlV5homLbgJ5SBvM,2023,0.0332,0.769,1,0.772,0.0,0.224,-5.04,0,0.253,145.086,0.677,197179,4,54
537,Time and Trace,Ha Hyun Sang,Time and Trace,spotify:track:2GFIJKjMe0jqFwFsqZmiHD,2023,0.138,0.323,6,0.561,4.42e-05,0.337,-5.088,1,0.031,159.835,0.491,234133,4,43
538,With you,Huh Gak,With you,spotify:track:7FrabSVdfcPggA25gq3LJU,2023,0.824,0.478,3,0.352,0.0,0.111,-7.559,0,0.031,78.628,0.312,223493,4,47
539,constant string of,Moon Kyoo,constant string of,spotify:track:54N6m7RMmYCP2iiEbB0vOz,2023,0.00518,0.376,2,0.699,0.85,0.202,-8.129,1,0.0423,119.008,0.0815,277416,4,18
540,17,CRYBABY,17,spotify:track:14MlkpwxVaIgzezt6Yi7Q3,2023,0.598,0.696,0,0.525,0.0,0.0968,-6.934,1,0.0396,139.933,0.36,179454,4,17
541,순애보 (Art. daki),Anonymous Artists (어나니머스 아티스트),ARTIST. daki,spotify:track:3wEfsnxigqgNfS4jKp4q55,2023,0.504,0.515,0,0.559,0.000909,0.216,-8.511,1,0.119,159.986,0.391,261750,3,22
542,Sleep Mode,hyungtae,Sleep Mode,spotify:track:5Nylsfrhgwrsl06hFk3Zi1,2023,0.622,0.655,6,0.373,0.0,0.0665,-9.108,0,0.0292,133.868,0.299,235522,4,14
543,변화 Change,cacophony,변화 Change,spotify:track:6yn4vXkmL9qXnqpng2a2XP,2023,0.908,0.376,5,0.304,0.875,0.121,-14.905,1,0.0416,93.132,0.0392,257000,3,22
544,I’ve Got A Thing For You,YEN,I’ve Got A Thing For You,spotify:track:4B2xBFnyZsYwMYdpZqiwLL,2023,0.66,0.755,5,0.639,0.0,0.159,-4.04,1,0.0372,92.008,0.557,188208,4,16
545,Calambre,Koh Sangji,Calambre,spotify:track:6GFnHlRi2PfRyrMrdayBTu,2023,0.803,0.674,0,0.549,0.205,0.0927,-5.951,1,0.0417,127.578,0.737,163227,4,16
546,우린 서로가 첫사랑 (our first love) (inst),권지은 (Kwon Jieun),우린 서로가 첫사랑,spotify:track:60AqGhTVQY3LkHvoOBdEY5,2023,0.0229,0.485,1,0.447,0.672,0.12,-8.277,1,0.0279,135.901,0.148,208413,4,14
547,Cleaning (My love X Standing Egg),Standing Egg,Cleaning (My love X Standing Egg),spotify:track:0iBOrzJwA8NMbJQ4FdsjT6,2023,0.366,0.501,10,0.421,0.0,0.0961,-6.514,1,0.0316,129.599,0.356,237320,4,41
548,"Oh, Love",Jukjae,"Oh, Love",spotify:track:1G0TFPZipyn1bLyQvKtPnx,2023,0.733,0.575,2,0.392,0.0258,0.139,-11.05,1,0.0266,109.295,0.4,224551,3,40
549,Freakin' Bad,Xdinary Heroes,Deadlock,spotify:track:3wntBaOJD8AZrJ8ix97Lwg,2023,0.0119,0.645,9,0.91,0.0,0.0589,-2.298,1,0.176,101.788,0.637,183670,4,66
550,Half & Half,Kang Seung Yoon,"True to Love, Pt. 5 (Original Soundtrack)",spotify:track:4otGEUElGYku6NLagNHDas,2023,0.335,0.635,0,0.76,0.0,0.193,-4.665,1,0.0924,101.81,0.564,170648,4,47
551,Smoke (feat. Polodared),YLN Foreign,Born Broke Die Rich,spotify:track:058ZQqNEtrQ4Wp9IbgcFWh,2023,0.0449,0.799,1,0.939,0.0,0.135,-3.408,0,0.299,152.008,0.361,214000,4,32
552,Baby Be Mine,SRG,Baby Be Mine,spotify:track:56WlCzZTmokNsjYpCzQIqS,2023,0.0819,0.878,1,0.522,1.09e-06,0.0784,-3.27,1,0.219,86.018,0.833,174412,4,17
553,Monthly Project 2023 April Yoon Jong Shin - Unpredictable,Yoon Jong Shin,Monthly Project 2023 April Yoon Jong Shin - Unpredictable,spotify:track:3XA9CQ4ZMqHlQgC76CFQOv,2023,0.291,0.725,6,0.61,0.0,0.101,-4.224,0,0.0239,104.994,0.631,221960,4,21
554,Misfortune,CIKI,Misfortune,spotify:track:5vUyGrX1m1pNlY6sigPcGE,2023,0.0406,0.62,5,0.711,3e-05,0.321,-5.189,0,0.0849,180.078,0.655,205549,4,39
555,maze,Kim Mi Jeong,choose you,spotify:track:0PQpXX704xhMCk4idike5t,2023,0.244,0.801,11,0.863,0.0,0.298,-3.357,0,0.114,104.036,0.94,152308,4,24
556,APRIL FOOL,NARIN,APRIL FOOL,spotify:track:2Yxn7K0mqugHlieNXAA2wK,2023,0.0687,0.67,9,0.591,0.0,0.103,-5.234,1,0.338,179.857,0.438,176819,4,14
557,Good Match,Carina Nebula,Good Match,spotify:track:7AxhSKuS6SiEUmLTmzPGhM,2023,0.456,0.632,7,0.419,0.0383,0.142,-10.029,1,0.0382,123.228,0.598,220493,4,15
558,Cheetos (feat. ZENE THE ZILLA),YongYong,Black Diaryy,spotify:track:6BpF2RyDiwbyulYdEGEMV8,2023,0.00556,0.692,1,0.805,0.0,0.0742,-4.777,1,0.065,117.983,0.906,217707,4,33
559,Easy Breezy (feat. Seo In Guk),Jueun,Easy Breezy,spotify:track:3MEX7HRrfgmSDSyj8MDFF5,2023,0.255,0.619,5,0.687,0.0,0.0797,-7.132,1,0.0563,79.943,0.591,183217,4,44
560,Michael Jackson Remix (Feat. Jay Park),Royal 44,Michael Jackson Remix,spotify:track:74cH1EoFKnaVJmqdU5fLR5,2023,0.275,0.769,1,0.668,0.0,0.0917,-6.836,0,0.0734,104.933,0.803,238286,4,36
561,향기 Scent,Baek A,향기 Scent,spotify:track:4yBD8speAePDXQgwnVKJS7,2023,0.929,0.476,2,0.192,8.47e-05,0.0833,-12.256,1,0.0311,129.725,0.255,275200,4,25
562,1 On 1,YONKO,No Way / 1 On 1,spotify:track:2VVSZ6ezrDYVF2Pqw53v4E,2023,0.0937,0.383,7,0.641,0.000418,0.124,-6.941,0,0.0406,80.648,0.308,205192,5,17
563,Journey,WOODZ,OO-LI,spotify:track:6dxgKYAH0TvoSb16xD30rD,2023,0.0352,0.468,7,0.659,0.000109,0.554,-4.774,1,0.0321,147.881,0.189,198440,4,59
564,Sunshower,EPEX,EPEX 5th EP Album Prelude of Love Chapter 2. 'Growing Pains',spotify:track:3fcDHjyxOQoGV4UuMdagu0,2023,0.0725,0.754,11,0.878,0.0,0.0849,-1.917,0,0.0689,120.009,0.902,193600,4,56
565,Stealer,THE BOYZ,"Stealer : The treasure keeper, Pt. 2 (Original Television Soundtrack)",spotify:track:6m9ZVtogbcJimt1GCcDCby,2023,0.0361,0.645,6,0.794,0.0,0.0672,-4.064,0,0.183,100.024,0.548,189926,4,43
566,Seed,TAEYANG,Down to Earth,spotify:track:49eleLPCqnwgBSICKgcL0z,2023,0.454,0.395,2,0.33,0.0,0.11,-7.783,1,0.0358,89.851,0.215,255253,1,56
567,Feeling Of You,Cho Yong Pil,Road to 20 - Prelude 2,spotify:track:0o7Sstc2f5O9tJPCxg5dbU,2023,0.0192,0.615,0,0.879,0.000118,0.197,-4.011,1,0.0268,129.986,0.771,225836,4,32
568,PINK YOUR MOMENT,MINNIE,PINK YOUR MOMENT,spotify:track:0Z4g9s48umnsfDYGKj7jOT,2023,0.476,0.546,11,0.94,0.0,0.299,-3.697,0,0.377,179.986,0.236,177056,4,54
569,"Falling in Love is like the Spring Rain, Parting is like the Winter Rain",Shin Ji Hoon,"Falling in Love is like the Spring Rain, Parting is like the Winter Rain",spotify:track:3ruIFwC4ZPInwM4e5CjsIy,2023,0.894,0.545,11,0.396,0.0,0.171,-7.42,1,0.0275,82.01,0.435,271413,4,37
570,There Is No Hurry (feat. Hyesun),Coffeeboy,There Is No Hurry (feat. Hyesun),spotify:track:6uXQjDbLKBIMxI9UWHRFz9,2023,0.935,0.505,0,0.294,0.00508,0.102,-9.553,1,0.0301,124.131,0.332,213845,4,24
571,everland,Isaac Hong,everland,spotify:track:1oiNwd37s9QV4uEuGSidUw,2023,0.73,0.686,8,0.243,2.16e-05,0.108,-9.173,1,0.0713,138.271,0.405,192335,3,26
572,STAY THE NIGHT (Feat. DeVita) - L-like Remix,GRAY,Kick Off (Solabeam Remix Compilation),spotify:track:3odsdYZifYjfSOLb52NAkX,2023,0.0219,0.658,1,0.742,0.00293,0.177,-7.728,1,0.0416,97.001,0.901,243093,4,21
574,RUN,Hyun shin young,RUN,spotify:track:68yHhyHwpcWaUi6D2dU86V,2023,0.786,0.416,5,0.494,0.0,0.0934,-5.767,0,0.0388,135.209,0.263,258787,4,19
575,Rule Breaker (Feat. Coogie),GRAY,Rule Breaker,spotify:track:3XSWacmwEyiaqeyt8FpIhI,2023,0.135,0.595,2,0.928,1.01e-06,0.324,-2.286,0,0.0555,155.997,0.563,211538,4,37
576,Hug Me,Chawoo,Hug Me,spotify:track:7wWGayXaXNhJoqGXKpZx8B,2023,0.257,0.851,0,0.771,3.88e-06,0.0851,-1.875,1,0.0348,99.927,0.674,137520,4,29
577,Prada U,Yuzion,Prada U,spotify:track:26bf9b5tcXCeBX2wW1nbJV,2023,0.0371,0.574,5,0.638,0.00394,0.246,-8.244,0,0.0411,139.871,0.458,193714,4,29
578,Milky Way,Moon,BEYOND THE MOON,spotify:track:0tcHOtvXH2UQfiQTlzyqdb,2023,0.181,0.752,0,0.783,3.41e-05,0.0813,-5.69,1,0.0509,100.015,0.703,266921,4,16
579,Realize,Silica Gel,Machine Boy,spotify:track:1uAWKJLoEMoVEeFIH5FsVj,2023,0.00835,0.232,10,0.785,0.000336,0.381,-5.016,1,0.0849,92.022,0.476,263493,4,41
580,I miss you,VROMANCE,I miss you,spotify:track:4eA4AWqsoL3In4pcXG0WQv,2023,0.508,0.422,4,0.576,0.0,0.068,-5.746,1,0.052,129.509,0.289,239960,4,25
581,Heaven(2023),Lim Jae Hyun,"Beginning is the First Kiss (Original Television Soundtrack), Pt.1",spotify:track:6dy7pDUqBlNQqxYj5Kt8bT,2023,0.38,0.511,7,0.541,0.0,0.107,-5.018,1,0.0343,123.797,0.174,279733,4,47
582,Seoul (feat. Deepflow),KOONTA,Seoul,spotify:track:28SXBsuqEIKkTm9VBKuXcQ,2023,0.0666,0.616,1,0.93,0.0,0.389,-2.954,1,0.248,89.934,0.933,209560,4,18
583,SMASH! (feat. Skinny Brown),SINCE,SMASH! (feat. Skinny Brown),spotify:track:5krsjTkOuJQkxZXTdNtJ6f,2023,0.155,0.755,7,0.841,0.0,0.197,-3.538,0,0.0722,96.957,0.38,161913,4,42
584,THROW A DICE,XODIAC,THROW A DICE,spotify:track:0IpOdu8u7wev6QegkGguEb,2023,0.00835,0.758,2,0.681,0.0,0.207,-5.835,0,0.0986,96.072,0.537,197640,4,53
585,Timeless,Sam Ock,"Family, Pt. 2 (Original Television Soundtrack)",spotify:track:7zOXQsar2RbMvXQjtyVXmZ,2023,0.589,0.482,6,0.34,0.0,0.127,-9.0,1,0.0758,104.631,0.252,184240,4,31
586,It's all you,Sonnet,The Secret Romantic Guesthouse Part.6,spotify:track:5eJRjdEW9K1K2XmrkS55ES,2023,0.792,0.482,6,0.565,0.0,0.135,-4.55,0,0.0353,133.656,0.385,268240,4,30
587,Super,SEVENTEEN,SEVENTEEN 10th Mini Album 'FML',spotify:track:3AOf6YEpxQ894FmrwI9k96,2023,0.162,0.771,8,0.88,1.41e-06,0.167,-4.091,1,0.0857,137.018,0.347,200387,4,88
588,Sunday Night Drive,Jay Park,Sunday Night Drive,spotify:track:4L4Kbg3jAEPJZbEovRyKeH,2023,0.185,0.731,5,0.667,0.0,0.106,-6.987,0,0.0596,76.026,0.739,129240,4,56
589,What If It′s a Lie,Kim Sawol,"Palemoon, Pt. 3 (Original Television Soundtrack)",spotify:track:5V0oRJxUf3VRaRpoEC2PEW,2023,0.859,0.282,5,0.443,0.639,0.186,-8.55,1,0.0291,86.179,0.163,207419,4,20
590,NEVERLAND,Tarin,NEVERLAND,spotify:track:45qXjqndfiKQVPUmU1iBJi,2023,0.318,0.737,8,0.532,0.0,0.0901,-6.963,1,0.0311,109.975,0.605,158843,4,27
591,Special Request (Feat. Boni),Wilcox,Special Request (Feat. Boni),spotify:track:33PJUC4BJcLAcIjcvkaatv,2023,0.732,0.492,8,0.497,0.0,0.156,-6.547,1,0.251,167.652,0.609,212347,4,22
592,어쩔 수 없고 끝날 수 없는 Lonesome By Eternal,toasterz,어쩔 수 없고 끝날 수 없는 Lonesome By Eternal,spotify:track:74MsN5JMOFfOUjPDUb9Pi9,2023,0.372,0.45,1,0.261,2.82e-06,0.115,-6.947,1,0.0296,139.964,0.178,209857,4,18
593,wonder (feat. Claire Hau),COLL!N,wonder,spotify:track:36aupKqveMEfs0yCHMuR1n,2023,0.618,0.535,11,0.907,0.0,0.167,-2.141,0,0.0603,154.067,0.565,204867,4,16
594,time goes backward,Private Story,time goes backward,spotify:track:3dNO8cJoX1thueOlTuTatc,2023,0.574,0.488,11,0.497,0.0,0.164,-3.809,1,0.0295,132.054,0.329,229053,4,16
595,Same (feat. Hon Kim),THE PIECES,Same (feat. Hon Kim),spotify:track:5bvDIQusu53oTzWMqeI7Ln,2023,0.963,0.523,6,0.121,0.72,0.0971,-18.55,1,0.082,138.553,0.245,229500,5,14
596,Wish!,LEVENUE,Wish!,spotify:track:6rqf1XFZjBGesjZ850msAm,2023,0.246,0.79,7,0.698,0.0,0.292,-5.109,1,0.0379,116.015,0.777,144080,4,20
597,Turn Up,Churry,Break Away,spotify:track:7vz9bdxTS1aaqnJIgnGKCC,2023,0.0958,0.88,5,0.69,0.0,0.0684,-4.283,1,0.0611,90.033,0.899,128000,4,19
598,Love or Obsession,Yohan.D,Love or Obsession,spotify:track:7KH0P144BbNo0gikZWNpLM,2023,0.238,0.668,11,0.751,0.000113,0.418,-4.296,1,0.11,89.9,0.587,151947,4,18
599,TRAP,Yeona,TRAP,spotify:track:3njYLQE2auDWaOVDG6SNNL,2023,0.181,0.841,7,0.358,2.17e-06,0.101,-8.407,1,0.0689,89.971,0.172,231450,4,17
600,Periwinkle Blue,Lucia,Periwinkle Blue,spotify:track:2zLXiVkZjUvr8LrTHZs3N4,2023,0.734,0.274,1,0.41,0.0,0.213,-6.652,1,0.038,83.702,0.202,280253,4,22
601,Macarena,BLITZERS,Macarena,spotify:track:2uNUAaUtyzy75qSwiVAa5Q,2023,0.0501,0.854,1,0.868,1.86e-05,0.0723,-2.307,1,0.0552,107.99,0.594,189480,4,60
602,march (Feat. Kid Milli),meenoi,march,spotify:track:7FXZnZNKrnCAA5z4mfSRKg,2023,0.64,0.786,1,0.673,0.0,0.114,-5.191,0,0.272,140.134,0.729,195536,4,46
603,CLIONE (feat. Sion),MILLIC,CLIONE (feat. Sion),spotify:track:1GL49CfKeYdIRYRbxYyXZf,2023,0.642,0.645,0,0.302,0.000975,0.0985,-8.38,1,0.0424,135.035,0.0435,188718,4,37
604,Harmony,DKZ,DKZ 1st Repackage Album ′HARMONY′,spotify:track:7kAaFc4e9S2EmyKqzw2aXB,2023,0.263,0.381,8,0.861,0.0,0.105,-5.122,1,0.165,194.262,0.464,210500,4,39
605,lullaby,Kevin Oh,lullaby,spotify:track:5svaQXGGlWWzuJW4eGAN9p,2023,0.849,0.367,3,0.296,0.00387,0.143,-12.153,1,0.0331,77.978,0.269,194625,4,33
606,Circus,Jae Ryung,Queen of masks (Original Television Soundtrack) Pt. 1,spotify:track:5xI9lMA3YDqRKUQ8vzAsE9,2023,0.708,0.623,3,0.465,0.0,0.181,-5.652,1,0.0982,134.925,0.3,183329,4,21
607,Dream,OMEGA X,Dream,spotify:track:4fhlW2S6GLBVjjSHjUhCvt,2023,0.162,0.593,2,0.776,0.0,0.0693,-4.019,1,0.0458,90.025,0.427,231640,4,44
608,"Shaggy Cut (Feat. Yoo Byungjae, Jonathan)",UV,Shaggy Cut,spotify:track:4brap89LunBrn34LdqBlmm,2023,0.01,0.766,9,0.922,0.0,0.0495,-2.645,1,0.0573,120.045,0.893,240500,4,19
609,Squabble,BUMJIN,Squabble,spotify:track:3jbovg4cPfT30eeMmcyvUQ,2023,0.457,0.827,6,0.572,7.11e-06,0.0744,-4.201,0,0.0441,93.008,0.458,215347,4,18
610,A curious feeling,SUNGHWI,A curious feeling,spotify:track:7Gj7jwY6viYB4xEh6p4wRj,2023,0.113,0.629,9,0.605,5.38e-06,0.0759,-5.801,1,0.0341,91.029,0.641,199451,4,16
611,everyday with you,HAAN,an ordinary day,spotify:track:4nif4iRJnCz6Fifc84htLa,2023,0.139,0.702,5,0.618,0.0,0.133,-5.108,1,0.0272,107.975,0.549,136806,4,27
612,Miracle,OH MY GIRL,Miracle,spotify:track:3L86yXiuz4BiV1x9MGGABc,2023,0.245,0.641,7,0.831,0.0,0.144,-2.48,1,0.0459,90.046,0.737,199720,4,46
613,Haegeum,Agust D,D-DAY,spotify:track:4bjN59DRXFRxBE1g5ne6B1,2023,0.313,0.697,7,0.837,0.0,0.471,-2.651,1,0.304,85.097,0.831,168927,5,90
614,The Night I Miss You,Kim Tae Woo,The Night I Miss You,spotify:track:6tUuOiVhMfbr6NuMo4SUL6,2023,0.404,0.806,7,0.468,0.0,0.096,-6.558,1,0.0271,108.996,0.719,275360,4,22
615,Nolza,THE BOYZ,THE POYZ NOLZA,spotify:track:0wLGK1RAecE26M9gbavG9v,2023,0.118,0.894,0,0.694,0.0,0.0599,-4.27,1,0.0496,119.968,0.922,157462,4,50
616,Free With You,MAKTUB,Libere Flore,spotify:track:3GzDLSVuLnP4MSAWO0kwS8,2023,0.465,0.548,6,0.514,0.0,0.0987,-4.851,1,0.0314,88.053,0.251,186019,4,36
617,Groom Vroong,DAVII,Groom Vroong,spotify:track:0E6t8s86eSyOclTgmtdl1M,2023,0.395,0.671,9,0.876,0.0,0.125,-2.835,1,0.362,86.914,0.659,203776,4,18
618,Angel (Feat. PL),NavyQuokka,Angel,spotify:track:5jdg9rY3ki7lCN3bu4BzsS,2023,0.464,0.673,5,0.516,0.0,0.0823,-5.17,1,0.0352,85.033,0.696,209960,4,30
619,Everyday is you (feat. Jaehee),YEWON,Everyday is you,spotify:track:6qL7eEYcUUUBPi7xLr0gzZ,2023,0.587,0.425,9,0.411,0.0,0.287,-6.335,1,0.0337,123.253,0.348,220537,4,16
620,Fall in LOVE,Park Sihwan,Fall in LOVE,spotify:track:6X900TdkAkOHEaziJEliQR,2023,0.484,0.586,4,0.611,0.0,0.0702,-4.974,1,0.0286,82.04,0.442,245293,4,25
621,As much as I loved you,Cha ga eul,As much as I loved you,spotify:track:3eGK0gMmmumUC1RTcBKHcI,2023,0.552,0.564,9,0.563,0.0,0.244,-5.884,1,0.0493,131.881,0.257,201049,4,26
622,For my little one (with Jeon sohyeon),saevom,For my little one,spotify:track:6oDLxxBH9gOUiwQxoP0qlh,2023,0.873,0.527,1,0.265,0.0,0.144,-8.573,1,0.0355,134.873,0.395,198088,4,22
623,Faded Memory,The Stray,"Daylily, Pt. 4 (Original WebDrama Soundtrack)",spotify:track:0zjwHLeSkLxisoO9X9W192,2023,0.884,0.437,0,0.335,0.0,0.144,-4.99,1,0.0321,131.618,0.347,211387,4,31
624,"24K (feat. Kvsh, DUT2)",blienty,RESONANCE,spotify:track:2wFBG0ZqKrsHAtPms5s1zU,2023,0.0176,0.51,7,0.846,3.02e-06,0.191,-5.517,0,0.0345,118.949,0.463,163163,4,40
625,Morning Coffee,Odett,Morning Coffee,spotify:track:1KH1fP5NAN04rOqToDCewI,2023,0.385,0.811,5,0.541,0.0,0.321,-6.731,0,0.173,97.134,0.493,195307,4,40
626,Even if it rains again,성유진,Even if it rains again,spotify:track:3NYhHnmZGKX1wzeBwjeNfK,2023,0.318,0.467,0,0.497,0.0,0.116,-4.343,0,0.0284,135.45,0.411,241507,4,24
627,About how to love me,Collective Arts,STORY#25,spotify:track:4UY5RAuSkHIGyKDoN0F4tw,2023,0.878,0.611,1,0.14,5.47e-06,0.109,-10.039,1,0.0328,131.878,0.157,276636,4,17
628,Eyes On You,LUDA,"My 20th Twenty (Original Webdrama Sountrack, Pt. 2)",spotify:track:1cGWedvxCeuhbyeIIAj3ID,2023,0.533,0.521,8,0.706,9.82e-05,0.119,-6.272,1,0.0327,80.098,0.399,224916,4,23
629,Daddy's Daughter,Hwang Woo Lim,Daddy's Daughter,spotify:track:4uFftok6WkuWWQDLN9d0RU,2023,0.548,0.405,6,0.315,0.0,0.106,-6.507,0,0.029,139.618,0.136,236960,4,18
630,More than the sun,U-Rim,More than the sun,spotify:track:3dNov3aTNmaY5dcHJptcC7,2023,0.641,0.532,2,0.588,0.0,0.369,-4.737,1,0.0666,76.653,0.689,209933,4,18
631,Shine Like a Star,Sondia,Doctor Cha (Original Television Soundtrack) Pt. 2,spotify:track:3wd5NszvPwHQs3iMH2GSmB,2023,0.241,0.715,0,0.919,0.0,0.085,-2.004,1,0.0567,139.071,0.962,163213,4,46
632,When I Close My Eyes,KANGTA,When I Close My Eyes - SM STATION,spotify:track:15Q5vl5DsW913bGuVEsatQ,2023,0.769,0.537,6,0.355,0.0,0.0926,-6.514,1,0.0302,81.943,0.329,222147,4,28
633,Slow Step (Feat. Skinny Brown),1DAY,Slow Step (Feat. Skinny Brown),spotify:track:6rSFX5NHPz9m4ma0c8crhZ,2023,0.305,0.71,7,0.735,0.0,0.132,-5.676,1,0.208,163.033,0.819,166576,4,24
634,Rules (Are Meant to Break),League of Legends,Rules (Are Meant to Break),spotify:track:0rZiFIOOnem9NmdzFEJBmR,2023,0.0528,0.459,9,0.887,0.0,0.0945,-3.424,1,0.275,136.268,0.247,181471,4,59
